Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)
20.464	0.0310263
20.465	0.0307983
20.466	0.0306056
20.467	0.0306075
20.468	0.0307232
20.469	0.030502
20.47	0.030502
20.471	0.0298498
20.472	0.0297565
20.473	0.0298662
20.474	0.0299339
20.475	0.0296799
20.476	0.0294233
20.477	0.0293072
20.478	0.0294497
20.479	0.0297569
20.48	0.0298108
20.481	0.0298108
20.482	0.0296902
20.483	0.0297915
20.484	0.0300232
20.485	0.0303552
20.486	0.0304828
20.487	0.0305006
20.488	0.0303991
20.489	0.030374
20.49	0.0306639
20.491	0.0310231
20.492	0.031041
20.493	0.0308841
20.494	0.030707
20.495	0.03061
20.496	0.0308679
20.497	0.0309602
20.498	0.0308093
20.499	0.0305057
20.5	0.0303207
20.501	0.0303585
20.502	0.030497
20.503	0.0306079
20.504	0.0303896
20.505	0.0299422
20.506	0.0297163
20.507	0.0298948
20.508	0.0302512
20.509	0.0304165
20.51	0.0303276
20.511	0.030123
20.512	0.0300855
20.513	0.0306072
20.514	0.0309426
20.515	0.0309161
20.516	0.0306085
20.517	0.0302433
20.518	0.0302444
20.519	0.03036
20.52	0.0305629
20.521	0.030318
20.522	0.0297413
20.523	0.0296909
20.524	0.029902
20.525	0.030011
20.526	0.0299251
20.527	0.029522
20.528	0.0292733
20.529	0.0293233
20.53	0.0296362
20.531	0.0297561
20.532	0.0296457
20.533	0.0293707
20.534	0.0295217
20.535	0.0297611
20.536	0.030218
20.537	0.0306401
20.538	0.0303883
20.539	0.0304061
20.54	0.0307009
20.541	0.031063
20.542	0.0312138
20.543	0.0312138
20.544	0.0305311
20.545	0.0305082
20.546	0.0305082
20.547	0.0309769
20.548	0.0309769
20.549	0.0302037
20.55	0.0302037
20.551	0.0302974
20.552	0.0302974
20.553	0.0300065
20.554	0.0300065
20.555	0.0292834
20.556	0.0292834
20.557	0.0297074
20.558	0.0297074
20.559	0.0291495
20.56	0.0291495
20.561	0.0291615
20.562	0.0291615
20.563	0.0296704
20.564	0.0296704
20.565	0.0290959
20.566	0.0290959
20.567	0.0299461
20.568	0.0299461
20.569	0.0302282
20.57	0.0302282
20.571	0.0296921
20.572	0.0301835
20.573	0.0305287
20.574	0.0305927
20.575	0.0303936
20.576	0.0303936
20.577	0.0302198
20.578	0.0305913
20.579	0.0307379
20.58	0.0305029
20.581	0.0299686
20.582	0.0298584
20.583	0.0302214
20.584	0.0304959
20.585	0.0302674
20.586	0.029602
20.587	0.029118
20.588	0.029254
20.589	0.0296573
20.59	0.0300191
20.591	0.0300191
20.592	0.0294688
20.593	0.0292644
20.594	0.0295601
20.595	0.0302116
20.596	0.0306857
20.597	0.0305841
20.598	0.0300053
20.599	0.0295357
20.6	0.0297142
20.601	0.030163
20.602	0.0301997
20.603	0.0298707
20.604	0.0294506
20.605	0.0291726
20.606	0.0292889
20.607	0.0295854
20.608	0.0295681
20.609	0.0290929
20.61	0.0285687
20.611	0.0283876
20.612	0.0286184
20.613	0.0289381
20.614	0.0289906
20.615	0.0287387
20.616	0.0282897
20.617	0.0285855
20.618	0.0291157
20.619	0.0295708
20.62	0.0297636
20.621	0.0296908
20.622	0.0297106
20.623	0.0302842
20.624	0.0302842
20.625	0.0307806
20.626	0.0309849
20.627	0.0305039
20.628	0.0302405
20.629	0.0304923
20.63	0.0308688
20.631	0.0311069
20.632	0.0309497
20.633	0.0303872
20.634	0.0301258
20.635	0.0303566
20.636	0.0304655
20.637	0.0303195
20.638	0.0301142
20.639	0.0297852
20.64	0.0296994
20.641	0.0297952
20.642	0.0298171
20.643	0.0295315
20.644	0.0292161
20.645	0.0294853
20.646	0.0297176
20.647	0.0299275
20.648	0.0297992
20.649	0.02968
20.65	0.0295097
20.651	0.0298184
20.652	0.0303653
20.653	0.0304879
20.654	0.0302213
20.655	0.0298915
20.656	0.0300434
20.657	0.0304183
20.658	0.0306036
20.659	0.0305684
20.66	0.030298
20.661	0.0301295
20.662	0.0303912
20.663	0.030523
20.664	0.0303355
20.665	0.0301408
20.666	0.0298661
20.667	0.0300999
20.668	0.030176
20.669	0.0302849
20.67	0.0301005
20.671	0.0296568
20.672	0.0296822
20.673	0.0299955
20.674	0.0302995
20.675	0.0303447
20.676	0.030224
20.677	0.0302543
20.678	0.0304907
20.679	0.0311392
20.68	0.0314411
20.681	0.0312753
20.682	0.03108
20.683	0.0313066
20.684	0.0313971
20.685	0.0311722
20.686	0.0307383
20.687	0.0305729
20.688	0.0306517
20.689	0.031
20.69	0.0308276
20.691	0.0302753
20.692	0.0299493
20.693	0.0299907
20.694	0.0302027
20.695	0.0302189
20.696	0.0301268
20.697	0.0296815
20.698	0.0295468
20.699	0.0299041
20.7	0.0304609
20.701	0.030552
20.702	0.0304451
20.703	0.0301894
20.704	0.0304409
20.705	0.0310777
20.706	0.0313524
20.707	0.0311809
20.708	0.0307794
20.709	0.0306784
20.71	0.0308301
20.711	0.0310952
20.712	0.0313303
20.713	0.0311244
20.714	0.0307337
20.715	0.0306846
20.716	0.0309799
20.717	0.0310166
20.718	0.0308644
20.719	0.0306474
20.72	0.0303911
20.721	0.0304719
20.722	0.0306594
20.723	0.0306715
20.724	0.0303924
20.725	0.0301542
20.726	0.0301542
20.727	0.0302705
20.728	0.0305931
20.729	0.0305931
20.73	0.030733
20.731	0.0303901
20.732	0.0302514
20.733	0.0304247
20.734	0.0308331
20.735	0.0311306
20.736	0.030983
20.737	0.0306126
20.738	0.0303936
20.739	0.0307384
20.74	0.0312126
20.741	0.0312981
20.742	0.0308568
20.743	0.030587
20.744	0.0304049
20.745	0.030686
20.746	0.0309523
20.747	0.0306525
20.748	0.0301303
20.749	0.029702
20.75	0.0298402
20.751	0.0303592
20.752	0.0304186
20.753	0.0301634
20.754	0.029507
20.755	0.0293109
20.756	0.0296397
20.757	0.030345
20.758	0.030572
20.759	0.0301947
20.76	0.0300801
20.761	0.0304006
20.762	0.0309583
20.763	0.0312889
20.764	0.0310823
20.765	0.0306757
20.766	0.0304062
20.767	0.0306672
20.768	0.0309423
20.769	0.0310108
20.77	0.0306323
20.771	0.0301815
20.772	0.0299968
20.773	0.0302096
20.774	0.0303859
20.775	0.0303992
20.776	0.0295176
20.777	0.0295176
20.778	0.0294804
20.779	0.0298312
20.78	0.0299583
20.781	0.0295729
20.782	0.0291945
20.783	0.0295929
20.784	0.0301172
20.785	0.0301566
20.786	0.0298101
20.787	0.0297474
20.788	0.0301413
20.789	0.0304935
20.79	0.0305357
20.791	0.0300936
20.792	0.0296504
20.793	0.0296624
20.794	0.0300763
20.795	0.0303712
20.796	0.0301649
20.797	0.0296688
20.798	0.0294199
20.799	0.0296524
20.8	0.0298863
20.801	0.0299662
20.802	0.029365
20.803	0.028933
20.804	0.0289886
20.805	0.0294297
20.806	0.0294853
20.807	0.0291388
20.808	0.0287943
20.809	0.0287479
20.81	0.0293104
20.811	0.0296791
20.812	0.0295935
20.813	0.0293274
20.814	0.0290931
20.815	0.0293744
20.816	0.0300245
20.817	0.0300245
20.818	0.0303599
20.819	0.0300782
20.82	0.0296089
20.821	0.0295365
20.822	0.030137
20.823	0.0306554
20.824	0.0306066
20.825	0.0297915
20.826	0.0293833
20.827	0.0296421
20.828	0.0300922
20.829	0.0302379
20.83	0.0297968
20.831	0.0291529
20.832	0.028917
20.833	0.0292193
20.834	0.0294844
20.835	0.0293074
20.836	0.028854
20.837	0.0284126
20.838	0.0283678
20.839	0.0285516
20.84	0.028852
20.841	0.0290299
20.842	0.0288858
20.843	0.0288697
20.844	0.0291282
20.845	0.0297221
20.846	0.0301814
20.847	0.0300965
20.848	0.0299903
20.849	0.0299638
20.85	0.0300717
20.851	0.0302834
20.852	0.0302764
20.853	0.0300628
20.854	0.029824
20.855	0.0298328
20.856	0.0299974
20.857	0.029846
20.858	0.0295948
20.859	0.0290208
20.86	0.028823
20.861	0.0289802
20.862	0.0290709
20.863	0.0287994
20.864	0.0283503
20.865	0.0281725
20.866	0.0283529
20.867	0.028716
20.868	0.0289903
20.869	0.0288859
20.87	0.0287474
20.871	0.0290794
20.872	0.029598
20.873	0.0299482
20.874	0.0300695
20.875	0.0299382
20.876	0.0297687
20.877	0.0297558
20.878	0.0297781
20.879	0.0300113
20.88	0.0302491
20.881	0.0299107
20.882	0.0294203
20.883	0.0292843
20.884	0.0294629
20.885	0.0297314
20.886	0.0294858
20.887	0.0290287
20.888	0.0286235
20.889	0.0286382
20.89	0.028875
20.891	0.0290519
20.892	0.0285775
20.893	0.0285775
20.894	0.0283477
20.895	0.0286709
20.896	0.0290846
20.897	0.0291192
20.898	0.0289292
20.899	0.0287549
20.9	0.0289411
20.901	0.0294677
20.902	0.029953
20.903	0.0300117
20.904	0.0297409
20.905	0.0296639
20.906	0.0300684
20.907	0.0305644
20.908	0.0305819
20.909	0.0301654
20.91	0.0299629
20.911	0.0301121
20.912	0.030558
20.913	0.0308433
20.914	0.0305444
20.915	0.0299039
20.916	0.0296184
20.917	0.0296805
20.918	0.0300229
20.919	0.0301007
20.92	0.0298052
20.921	0.0293128
20.922	0.0290692
20.923	0.0294105
20.924	0.0294105
20.925	0.0297272
20.926	0.0293973
20.927	0.0292576
20.928	0.0296139
20.929	0.03032
20.93	0.0306745
20.931	0.0303429
20.932	0.0300714
20.933	0.0302859
20.934	0.0309055
20.935	0.0309055
20.936	0.0305739
20.937	0.0301849
20.938	0.0301444
20.939	0.030488
20.94	0.030488
20.941	0.0304021
20.942	0.0304021
20.943	0.0296067
20.944	0.0296067
20.945	0.0303458
20.946	0.0303458
20.947	0.0299709
20.948	0.0299709
20.949	0.0295773
20.95	0.0295773
20.951	0.0305637
20.952	0.0305637
20.953	0.0302456
20.954	0.0303134
20.955	0.0308102
20.956	0.0313853
20.957	0.0315317
20.958	0.0312861
20.959	0.0308925
20.96	0.0306918
20.961	0.0309172
20.962	0.0312752
20.963	0.0313365
20.964	0.0308204
20.965	0.0304314
20.966	0.0304233
20.967	0.0306744
20.968	0.0308426
20.969	0.0305225
20.97	0.0301394
20.971	0.0297853
20.972	0.0297728
20.973	0.0300086
20.974	0.0301467
20.975	0.0298985
20.976	0.0293542
20.977	0.0291938
20.978	0.0295851
20.979	0.0299241
20.98	0.0300423
20.981	0.0297412
20.982	0.02975
20.983	0.02975
20.984	0.0303436
20.985	0.0308444
20.986	0.0308282
20.987	0.030516
20.988	0.0303929
20.989	0.0307269
20.99	0.0312085
20.991	0.0313633
20.992	0.0309367
20.993	0.030447
20.994	0.0303049
20.995	0.0306747
20.996	0.0312309
20.997	0.0312221
20.998	0.030782
20.999	0.0301224
21	0.0300836
21.001	0.0304809
21.002	0.0307343
21.003	0.0304422
21.004	0.0296831
21.005	0.0293206
21.006	0.0296747
21.007	0.0302274
21.008	0.0304481
21.009	0.0303452
21.01	0.0300189
21.011	0.0298844
21.012	0.0300858
21.013	0.0305688
21.014	0.0309007
21.015	0.0307929
21.016	0.0303139
21.017	0.0299317
21.018	0.0300521
21.019	0.0304568
21.02	0.030539
21.021	0.0300962
21.022	0.0296663
21.023	0.0294179
21.024	0.0298404
21.025	0.0300549
21.026	0.0299811
21.027	0.0294375
21.028	0.0290061
21.029	0.0290758
21.03	0.0295748
21.031	0.029836
21.032	0.0297867
21.033	0.0294759
21.034	0.0293538
21.035	0.0298471
21.036	0.030488
21.037	0.0306261
21.038	0.0303696
21.039	0.0303489
21.04	0.0305278
21.041	0.0310077
21.042	0.0310966
21.043	0.0307307
21.044	0.0303081
21.045	0.0302145
21.046	0.0305559
21.047	0.0308742
21.048	0.0308533
21.049	0.0302683
21.05	0.0298464
21.051	0.0296723
21.052	0.0301031
21.053	0.0303224
21.054	0.0299065
21.055	0.0292707
21.056	0.0290376
21.057	0.0291175
21.058	0.0291845
21.059	0.0293724
21.06	0.0290131
21.061	0.0286912
21.062	0.0288511
21.063	0.0292533
21.064	0.0294634
21.065	0.0294039
21.066	0.0293012
21.067	0.0293012
21.068	0.0292841
21.069	0.0298177
21.07	0.0301041
21.071	0.0299728
21.072	0.0298398
21.073	0.0299011
21.074	0.0300723
21.075	0.0303923
21.076	0.0303923
21.077	0.0302279
21.078	0.0299425
21.079	0.0301229
21.08	0.0303295
21.081	0.0302692
21.082	0.029946
21.083	0.0296888
21.084	0.0299147
21.085	0.0299285
21.086	0.0295946
21.087	0.0291709
21.088	0.0291565
21.089	0.0294082
21.09	0.0296574
21.091	0.0295058
21.092	0.0293349
21.093	0.0292434
21.094	0.0295972
21.095	0.0301021
21.096	0.0302869
21.097	0.0299267
21.098	0.0296123
21.099	0.0298282
21.1	0.0302396
21.101	0.0304382
21.102	0.030232
21.103	0.029807
21.104	0.0295557
21.105	0.0295555
21.106	0.0297455
21.107	0.0296755
21.108	0.0292773
21.109	0.0288761
21.11	0.0287975
21.111	0.028853
21.112	0.0290633
21.113	0.029005
21.114	0.0286921
21.115	0.0283338
21.116	0.0284542
21.117	0.0288282
21.118	0.0292648
21.119	0.0294172
21.12	0.0293805
21.121	0.029447
21.122	0.0298834
21.123	0.0303035
21.124	0.0306037
21.125	0.0305614
21.126	0.030305
21.127	0.0302442
21.128	0.0304943
21.129	0.0308427
21.13	0.0310369
21.131	0.0308392
21.132	0.0304935
21.133	0.030193
21.134	0.0303343
21.135	0.030444
21.136	0.0304094
21.137	0.029921
21.138	0.0297189
21.139	0.029767
21.14	0.0298203
21.141	0.0293457
21.142	0.029033
21.143	0.029033
21.144	0.0291778
21.145	0.0296299
21.146	0.0297456
21.147	0.029667
21.148	0.0295442
21.149	0.029364
21.15	0.0297583
21.151	0.0302056
21.152	0.0303128
21.153	0.0300008
21.154	0.0298342
21.155	0.0299598
21.156	0.0304385
21.157	0.0307774
21.158	0.0307043
21.159	0.0300949
21.16	0.0299574
21.161	0.030291
21.162	0.0308506
21.163	0.0307163
21.164	0.0301789
21.165	0.0297792
21.166	0.0296292
21.167	0.0296292
21.168	0.0302103
21.169	0.0303038
21.17	0.0298904
21.171	0.0298904
21.172	0.0295071
21.173	0.0298185
21.174	0.0304523
21.175	0.030713
21.176	0.0300285
21.177	0.0300235
21.178	0.0300235
21.179	0.0312321
21.18	0.0316546
21.181	0.0313257
21.182	0.0310545
21.183	0.0307948
21.184	0.0310568
21.185	0.0314746
21.186	0.0313624
21.187	0.0307206
21.188	0.0305144
21.189	0.0305054
21.19	0.0306289
21.191	0.0306253
21.192	0.0303229
21.193	0.0298831
21.194	0.029791
21.195	0.0300851
21.196	0.0300773
21.197	0.0300287
21.198	0.0298032
21.199	0.0297257
21.2	0.0299696
21.201	0.0304137
21.202	0.0305703
21.203	0.0304478
21.204	0.0304168
21.205	0.0307387
21.206	0.0311412
21.207	0.0312727
21.208	0.0308707
21.209	0.0308707
21.21	0.030752
21.211	0.0310535
21.212	0.0313252
21.213	0.0311691
21.214	0.0308973
21.215	0.0306863
21.216	0.0308824
21.217	0.0311007
21.218	0.0311427
21.219	0.0306754
21.22	0.0303595
21.221	0.0301833
21.222	0.0305434
21.223	0.0307427
21.224	0.0304381
21.225	0.0300639
21.226	0.0300068
21.227	0.0301571
21.228	0.0305718
21.229	0.0307379
21.23	0.0302768
21.231	0.0302768
21.232	0.0301739
21.233	0.0306978
21.234	0.0311393
21.235	0.0309586
21.236	0.0309586
21.237	0.0303936
21.238	0.0303936
21.239	0.0309395
21.24	0.0311077
21.241	0.0309219
21.242	0.030363
21.243	0.030363
21.244	0.0305463
21.245	0.031004
21.246	0.030917
21.247	0.0303112
21.248	0.0297848
21.249	0.0298826
21.25	0.0298826
21.251	0.0304824
21.252	0.0300215
21.253	0.0300215
21.254	0.0292685
21.255	0.0292685
21.256	0.0303217
21.257	0.0303217
21.258	0.0299988
21.259	0.0299719
21.26	0.0303565
21.261	0.0308981
21.262	0.0312032
21.263	0.0308818
21.264	0.0304954
21.265	0.0303922
21.266	0.0307594
21.267	0.0307594
21.268	0.0310689
21.269	0.030537
21.27	0.030537
21.271	0.0299999
21.272	0.0301524
21.273	0.0304486
21.274	0.0303702
21.275	0.0299643
21.276	0.029313
21.277	0.029313
21.278	0.0294176
21.279	0.0297803
21.28	0.0299162
21.281	0.029418
21.282	0.0290397
21.283	0.0291781
21.284	0.0298234
21.285	0.0303498
21.286	0.0304371
21.287	0.0300547
21.288	0.0297479
21.289	0.0298519
21.29	0.0303998
21.291	0.0306768
21.292	0.0304643
21.293	0.029873
21.294	0.0295183
21.295	0.0297894
21.296	0.0301731
21.297	0.0303765
21.298	0.0300358
21.299	0.0295432
21.3	0.0292375
21.301	0.0292346
21.302	0.029597
21.303	0.0295917
21.304	0.0292733
21.305	0.0287381
21.306	0.0288626
21.307	0.0292247
21.308	0.0294362
21.309	0.0292402
21.31	0.0289727
21.311	0.0290046
21.312	0.0293935
21.313	0.0297163
21.314	0.0295972
21.315	0.0295328
21.316	0.0295496
21.317	0.02993
21.318	0.0302116
21.319	0.0301396
21.32	0.0299016
21.321	0.0297344
21.322	0.030066
21.323	0.0304174
21.324	0.0303583
21.325	0.0299617
21.326	0.0296282
21.327	0.029705
21.328	0.0298958
21.329	0.0299595
21.33	0.0296855
21.331	0.0291978
21.332	0.0290483
21.333	0.029126
21.334	0.0291067
21.335	0.0288699
21.336	0.028583
21.337	0.0284714
21.338	0.02853
21.339	0.0287418
21.34	0.0289519
21.341	0.0289115
21.342	0.0289115
21.343	0.0290068
21.344	0.0294874
21.345	0.0299256
21.346	0.0299904
21.347	0.0297608
21.348	0.0298236
21.349	0.0300652
21.35	0.0303484
21.351	0.0304125
21.352	0.030179
21.353	0.0298898
21.354	0.029803
21.355	0.02994
21.356	0.0299032
21.357	0.0294884
21.358	0.0294884
21.359	0.0291445
21.36	0.0291445
21.361	0.0289965
21.362	0.0287775
21.363	0.0287775
21.364	0.028484
21.365	0.028484
21.366	0.0286175
21.367	0.0286175
21.368	0.0288875
21.369	0.0288875
21.37	0.029139
21.371	0.0293362
21.372	0.0297281
21.373	0.0299321
21.374	0.029899
21.375	0.0299597
21.376	0.0297409
21.377	0.0297982
21.378	0.0300582
21.379	0.0300582
21.38	0.0298585
21.381	0.0293072
21.382	0.0293072
21.383	0.0294683
21.384	0.0295956
21.385	0.0293827
21.386	0.0288214
21.387	0.0283563
21.388	0.028348
21.389	0.0288276
21.39	0.0290648
21.391	0.0287661
21.392	0.0281369
21.393	0.0279239
21.394	0.0284738
21.395	0.0290678
21.396	0.0290982
21.397	0.0288068
21.398	0.0285648
21.399	0.028875
21.4	0.0295429
21.401	0.0301219
21.402	0.0301659
21.403	0.0299522
21.404	0.0297698
21.405	0.0301503
21.406	0.0307706
21.407	0.0309223
21.408	0.0305718
21.409	0.0301252
21.41	0.0300846
21.411	0.0305357
21.412	0.030984
21.413	0.0308564
21.414	0.0299649
21.415	0.0292368
21.416	0.0292368
21.417	0.0299023
21.418	0.0299023
21.419	0.0302187
21.42	0.0298712
21.421	0.0291408
21.422	0.0287646
21.423	0.028973
21.424	0.0296063
21.425	0.0298235
21.426	0.02962
21.427	0.029263
21.428	0.0293385
21.429	0.029963
21.43	0.0304611
21.431	0.0306373
21.432	0.0304404
21.433	0.0301878
21.434	0.0303014
21.435	0.0305486
21.436	0.0306244
21.437	0.0304196
21.438	0.0301407
21.439	0.0300926
21.44	0.030201
21.441	0.0303315
21.442	0.030162
21.443	0.0299071
21.444	0.0297687
21.445	0.0297822
21.446	0.0298579
21.447	0.0297691
21.448	0.0296623
21.449	0.0296153
21.45	0.0298003
21.451	0.0299706
21.452	0.0301449
21.453	0.0301872
21.454	0.0303213
21.455	0.0305782
21.456	0.0309058
21.457	0.0311274
21.458	0.0311244
21.459	0.0309023
21.46	0.0308515
21.461	0.0309845
21.462	0.0310391
21.463	0.0308674
21.464	0.0306175
21.465	0.0305957
21.466	0.030646
21.467	0.0306923
21.468	0.0306765
21.469	0.030258
21.47	0.0299266
21.471	0.0298662
21.472	0.0301505
21.473	0.0300877
21.474	0.0298104
21.475	0.029457
21.476	0.0292242
21.477	0.0294724
21.478	0.0297799
21.479	0.0298985
21.48	0.0296737
21.481	0.0295679
21.482	0.0297703
21.483	0.0303227
21.484	0.0304698
21.485	0.0304698
21.486	0.0303878
21.487	0.0306062
21.488	0.030842
21.489	0.0310266
21.49	0.0310266
21.491	0.0309559
21.492	0.0307502
21.493	0.0308222
21.494	0.0311392
21.495	0.0310625
21.496	0.0308908
21.497	0.0306122
21.498	0.030406
21.499	0.0302992
21.5	0.0303523
21.501	0.0303644
21.502	0.0301629
21.503	0.0298995
21.504	0.0298783
21.505	0.0297418
21.506	0.0297469
21.507	0.030073
21.508	0.0300932
21.509	0.0299596
21.51	0.0298549
21.511	0.0301771
21.512	0.0307835
21.513	0.0307638
21.514	0.0304798
21.515	0.0300862
21.516	0.0300066
21.517	0.0303625
21.518	0.030694
21.519	0.0305883
21.52	0.0300521
21.521	0.0296322
21.522	0.0295596
21.523	0.0297743
21.524	0.0300297
21.525	0.0298173
21.526	0.029328
21.527	0.0290006
21.528	0.0293609
21.529	0.0297479
21.53	0.0297772
21.531	0.0294351
21.532	0.0294351
21.533	0.0293163
21.534	0.0294146
21.535	0.0298263
21.536	0.030432
21.537	0.0306496
21.538	0.0303428
21.539	0.0300718
21.54	0.030425
21.541	0.0310373
21.542	0.0312652
21.543	0.03106
21.544	0.0304768
21.545	0.0301551
21.546	0.030501
21.547	0.0308222
21.548	0.0308348
21.549	0.0305969
21.55	0.0301366
21.551	0.0298727
21.552	0.0298163
21.553	0.0303168
21.554	0.0302462
21.555	0.0297772
21.556	0.029251
21.557	0.0290345
21.558	0.0294925
21.559	0.0296729
21.56	0.029631
21.561	0.0291831
21.562	0.028789
21.563	0.0292761
21.564	0.0296511
21.565	0.0297781
21.566	0.0294729
21.567	0.0292334
21.568	0.0293779
21.569	0.0299726
21.57	0.0304702
21.571	0.0303409
21.572	0.0299861
21.573	0.0299061
21.574	0.0303251
21.575	0.0305617
21.576	0.030581
21.577	0.0303921
21.578	0.0301034
21.579	0.0302364
21.58	0.0306165
21.581	0.0306448
21.582	0.0301854
21.583	0.0298389
21.584	0.0297303
21.585	0.0299713
21.586	0.0302405
21.587	0.0297947
21.588	0.0291316
21.589	0.0289175
21.59	0.0293057
21.591	0.0297827
21.592	0.0298545
21.593	0.0295195
21.594	0.0292163
21.595	0.0294704
21.596	0.0301444
21.597	0.0306476
21.598	0.0303483
21.599	0.0300117
21.6	0.0299359
21.601	0.0300249
21.602	0.030174
21.603	0.0302056
21.604	0.029951
21.605	0.0294588
21.606	0.0293824
21.607	0.0295678
21.608	0.0295899
21.609	0.0294284
21.61	0.0288544
21.611	0.0285084
21.612	0.0285468
21.613	0.0288688
21.614	0.0289003
21.615	0.0286363
21.616	0.028362
21.617	0.0285425
21.618	0.028877
21.619	0.0292176
21.62	0.0294796
21.621	0.0295342
21.622	0.0296728
21.623	0.030036
21.624	0.0304927
21.625	0.0307651
21.626	0.0307651
21.627	0.0303842
21.628	0.0304359
21.629	0.0306251
21.63	0.0308855
21.631	0.0309185
21.632	0.0305067
21.633	0.0300527
21.634	0.0299695
21.635	0.0304671
21.636	0.0305943
21.637	0.0301279
21.638	0.0294247
21.639	0.0290363
21.64	0.0293752
21.641	0.0297987
21.642	0.0295573
21.643	0.0295573
21.644	0.0287924
21.645	0.0288145
21.646	0.0293573
21.647	0.0299326
21.648	0.0299047
21.649	0.029354
21.65	0.0292514
21.651	0.0297266
21.652	0.0303367
21.653	0.0305667
21.654	0.0305667
21.655	0.0300307
21.656	0.0301559
21.657	0.0309764
21.658	0.0309764
21.659	0.0304588
21.66	0.0300259
21.661	0.0300259
21.662	0.0307607
21.663	0.0308779
21.664	0.030532
21.665	0.0299419
21.666	0.0295981
21.667	0.029931
21.668	0.0305266
21.669	0.0303921
21.67	0.0294535
21.671	0.0292335
21.672	0.0292335
21.673	0.0301858
21.674	0.030735
21.675	0.0305226
21.676	0.0302438
21.677	0.0299377
21.678	0.0305903
21.679	0.0317965
21.68	0.031935
21.681	0.0313294
21.682	0.0313294
21.683	0.0307745
21.684	0.0307745
21.685	0.0318657
21.686	0.0316692
21.687	0.0310735
21.688	0.0306456
21.689	0.0304054
21.69	0.0306453
21.691	0.0309058
21.692	0.0306223
21.693	0.0300134
21.694	0.0297665
21.695	0.0299593
21.696	0.0302124
21.697	0.0301463
21.698	0.0299365
21.699	0.0295907
21.7	0.029705
21.701	0.0302507
21.702	0.0305647
21.703	0.030697
21.704	0.0304529
21.705	0.0304865
21.706	0.0307544
21.707	0.0310153
21.708	0.0312441
21.709	0.0310748
21.71	0.0307586
21.711	0.0307073
21.712	0.0309735
21.713	0.0313355
21.714	0.0313835
21.715	0.0309727
21.716	0.0307107
21.717	0.0307857
21.718	0.0311193
21.719	0.0310175
21.72	0.0308871
21.721	0.0304684
21.722	0.0302381
21.723	0.0304574
21.724	0.0306459
21.725	0.0306629
21.726	0.0302114
21.727	0.0300207
21.728	0.0302438
21.729	0.0305335
21.73	0.030512
21.731	0.0303454
21.732	0.0301866
21.733	0.0304119
21.734	0.0307534
21.735	0.0310466
21.736	0.0309673
