Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.562	0.0296255	
0.563	0.0295524	
0.564	0.02956	
0.565	0.0295458	
0.566	0.0299514	
0.567	0.0301875	
0.568	0.0301491	
0.569	0.0300891	
0.570	0.0301867	
0.571	0.0302275	
0.572	0.0301781	
0.573	0.0303957	
0.574	0.0304938	
0.575	0.0304806	
0.576	0.0304206	
0.577	0.0304022	
0.578	0.0303854	
0.579	0.0305323	
0.580	0.0306829	
0.581	0.0305911	
0.582	0.0302728	
0.583	0.0302671	
0.584	0.0304015	
0.585	0.0304501	
0.586	0.0303123	
0.587	0.0303123	
0.588	0.0300179	
0.589	0.0301215	
0.590	0.030233	
0.591	0.030247	
0.592	0.0302329	
0.593	0.029948	
0.594	0.0296799	
0.595	0.0294362	
0.596	0.0298202	
0.597	0.0300723	
0.598	0.0299735	
0.599	0.0296209	
0.600	0.0295227	
0.601	0.0294706	
0.602	0.0296728	
0.603	0.0298157	
0.604	0.0298292	
0.605	0.0295256	
0.606	0.0294014	
0.607	0.0297322	
0.608	0.0299783	
0.609	0.0301002	
0.610	0.0299054	
0.611	0.0297362	
0.612	0.0295935	
0.613	0.0298293	
0.614	0.0302298	
0.615	0.0303478	
0.616	0.0302646	
0.617	0.0301209	
0.618	0.0299871	
0.619	0.0301558	
0.620	0.0304611	
0.621	0.0306206	
0.622	0.0305231	
0.623	0.0302268	
0.624	0.0301186	
0.625	0.0302113	
0.626	0.0304203	
0.627	0.0305108	
0.628	0.0302324	
0.629	0.030004	
0.630	0.0301145	
0.631	0.0303256	
0.632	0.0303177	
0.633	0.0302789	
0.634	0.0301192	
0.635	0.0298965	
0.636	0.0299156	
0.637	0.0302098	
0.638	0.0301464	
0.639	0.0298901	
0.640	0.0296061	
0.641	0.0295279	
0.642	0.0297421	
0.643	0.029869	
0.644	0.0300007	
0.645	0.029684	
0.646	0.0295491	
0.647	0.0294795	
0.648	0.0295975	
0.649	0.0296987	
0.650	0.0298304	
0.651	0.0298809	
0.652	0.0299618	
0.653	0.0299161	
0.654	0.0300106	
0.655	0.0300443	
0.656	0.0301314	
0.657	0.0300824	
0.658	0.0300425	
0.659	0.0301579	
0.660	0.0304424	
0.661	0.0304844	
0.662	0.0304005	
0.663	0.0302139	
0.664	0.0302139	
0.665	0.0302443	
0.666	0.0303854	
0.667	0.0303854	
0.668	0.0305023	
0.669	0.0301884	
0.670	0.0301884	
0.671	0.0301673	
0.672	0.0304276	
0.673	0.0304782	
0.674	0.0304672	
0.675	0.0301957	
0.676	0.0299628	
0.677	0.0300865	
0.678	0.0304389	
0.679	0.0304389	
0.680	0.0300852	
0.681	0.0300852	
0.682	0.0297481	
0.683	0.0297481	
0.684	0.0300668	
0.685	0.0300359	
0.686	0.0297085	
0.687	0.0295092	
0.688	0.0295566	
0.689	0.0297608	
0.690	0.0297997	
0.691	0.029688	
0.692	0.0296033	
0.693	0.0296972	
0.694	0.0297871	
0.695	0.0299338	
0.696	0.0297421	
0.697	0.0297421	
0.698	0.0298096	
0.699	0.0298096	
0.700	0.0299119	
0.701	0.0298769	
0.702	0.0300423	
0.703	0.030123	
0.704	0.0301188	
0.705	0.0299177	
0.706	0.0298039	
0.707	0.0298039	
0.708	0.0301517	
0.709	0.0301517	
0.710	0.0300684	
0.711	0.0300684	
0.712	0.0297524	
0.713	0.0300049	
0.714	0.0301712	
0.715	0.0301968	
0.716	0.0299228	
0.717	0.0297359	
