Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
1.036	 7.1323	
1.037	 8.9765	
1.038	 8.9765	
1.039	 10.005	
1.040	 10.005	
1.041	 10.534	
1.042	 10.534	
1.043	 11.003	
1.044	 11.003	
1.045	 9.6032	
1.046	 9.6032	
1.047	 8.0971	
1.048	 8.0971	
1.049	 7.6942	
1.050	 7.6942	
1.051	 7.4676	
1.052	 7.4676	
1.053	 7.9964	
1.054	 9.7337	
1.055	 9.7337	
1.056	 10.278	
1.057	 10.593	
1.058	 10.593	
1.059	 11.138	
1.060	 11.138	
1.061	 10.569	
1.062	 10.569	
1.063	 8.8503	
1.064	 8.8503	
1.065	  8.485	
1.066	 8.3842	
1.067	 8.0273	
1.068	 8.0273	
1.069	  8.466	
1.070	  8.466	
1.071	 10.072	
1.072	 10.072	
1.073	 10.559	
1.074	 10.715	
1.075	 10.741	
1.076	 10.741	
1.077	 10.801	
1.078	 10.613	
1.079	 8.7544	
1.080	 8.7544	
1.081	 7.6038	
1.082	 7.6038	
1.083	  7.437	
1.084	 7.2638	
1.085	 7.0282	
1.086	 8.3204	
1.087	 8.3204	
1.088	 10.025	
1.089	 10.025	
1.090	 10.442	
1.091	 10.442	
1.092	 10.608	
1.093	 10.608	
1.094	 10.581	
1.095	 10.581	
1.096	 8.7996	
1.097	 8.7996	
1.098	 7.6612	
1.099	 7.6612	
1.100	 7.6703	
1.101	 7.6703	
1.102	 8.1521	
1.103	 8.1521	
1.104	 9.5704	
1.105	 9.5704	
1.106	 10.687	
1.107	 10.687	
1.108	 10.867	
1.109	 10.867	
1.110	 10.762	
1.111	 10.762	
1.112	 9.4771	
1.113	 9.4771	
1.114	  7.864	
1.115	  7.864	
1.116	 7.1536	
1.117	 7.1536	
1.118	 7.3541	
1.119	 7.3541	
1.120	 8.8125	
1.121	 8.8125	
1.122	 9.9916	
1.123	 9.9916	
1.124	 10.731	
1.125	 10.731	
1.126	   10.9	
1.127	   10.9	
1.128	 10.116	
1.129	 10.116	
1.130	  8.634	
1.131	  8.634	
1.132	 7.4677	
1.133	 7.4677	
1.134	 7.2732	
1.135	 7.6957	
1.136	 7.6957	
1.137	 9.3859	
1.138	 9.3859	
1.139	 10.197	
1.140	 10.197	
1.141	 10.777	
1.142	 10.777	
1.143	 11.036	
1.144	 11.036	
1.145	 9.6591	
1.146	 9.6591	
1.147	 8.3344	
1.148	 8.3344	
1.149	 7.7085	
1.150	 7.7085	
1.151	 7.2869	
1.152	 7.2869	
1.153	 8.7646	
1.154	 8.7646	
1.155	 10.034	
1.156	 10.034	
1.157	 10.218	
1.158	 10.218	
1.159	 10.354	
1.160	 10.354	
1.161	 9.6906	
1.162	 9.6906	
1.163	 7.8778	
1.164	 7.8778	
1.165	  7.127	
1.166	  7.127	
1.167	 6.9147	
1.168	 6.9147	
1.169	  7.675	
1.170	  7.675	
1.171	  9.402	
1.172	  9.402	
1.173	   10.5	
1.174	   10.5	
1.175	 10.621	
1.176	 10.621	
1.177	 10.504	
1.178	 10.504	
1.179	 9.0758	
1.180	 9.0758	
1.181	 7.6953	
1.182	 7.6953	
1.183	 7.3321	
1.184	 7.3321	
1.185	 7.6436	
1.186	 7.6436	
1.187	 9.0134	
1.188	 9.0134	
1.189	  10.31	
1.190	  10.31	
1.191	 10.631	
1.192	 10.631	
1.193	 10.524	
1.194	 10.524	
1.195	 9.5693	
1.196	 9.5693	
1.197	 7.6904	
1.198	 7.6904	
1.199	 6.8269	
1.200	 6.8269	
1.201	 6.7666	
1.202	 6.7666	
1.203	 7.6683	
1.204	 7.6683	
1.205	 8.9935	
1.206	 8.9935	
1.207	 9.9699	
1.208	 9.9699	
1.209	 10.201	
1.210	 10.201	
1.211	 9.7957	
1.212	 9.7957	
1.213	 8.1896	
1.214	 8.1896	
1.215	 7.1523	
1.216	 7.1523	
1.217	 7.0325	
1.218	 7.0325	
1.219	 7.3719	
1.220	 7.3719	
1.221	 9.0744	
1.222	 9.0744	
1.223	 9.9431	
1.224	 9.9431	
1.225	 10.089	
1.226	 10.089	
1.227	 10.332	
1.228	 10.332	
1.229	 8.9462	
1.230	 8.9462	
1.231	 7.6548	
1.232	 7.6548	
1.233	 7.4705	
1.234	 7.4705	
1.235	 7.4489	
1.236	 7.4489	
1.237	 8.8944	
1.238	 8.8944	
1.239	 10.011	
1.240	 10.011	
1.241	 10.128	
1.242	 10.128	
1.243	 10.262	
1.244	 10.262	
1.245	 9.2787	
1.246	 9.2787	
1.247	 7.5274	
1.248	 7.5274	
1.249	  7.095	
1.250	  7.095	
1.251	 6.8848	
1.252	 6.8848	
1.253	 7.6841	
1.254	 7.6841	
1.255	 9.2559	
1.256	 9.2559	
1.257	 9.9745	
1.258	 9.9745	
