Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
1.313	0.300916	
1.314	0.300102	
1.315	0.299403	
1.316	0.300527	
1.317	0.301525	
1.318	0.300853	
1.319	0.300046	
1.320	0.300766	
1.321	0.302091	
1.322	0.302077	
1.323	0.300926	
1.324	0.3002	
1.325	0.301212	
1.326	0.302106	
1.327	0.301325	
1.328	0.300002	
1.329	0.299948	
1.330	0.301049	
1.331	0.301192	
1.332	0.300121	
1.333	0.299488	
1.334	0.299717	
1.335	0.300033	
1.336	0.299343	
1.337	0.298695	
1.338	0.299151	
1.339	0.300329	
1.340	0.300371	
1.341	0.299053	
1.342	0.298352	
1.343	0.299162	
1.344	0.300558	
1.345	0.30026	
1.346	0.298954	
1.347	0.299269	
1.348	0.300143	
1.349	0.300143	
1.350	0.29963	
1.351	0.298937	
1.352	0.299589	
1.353	0.300333	
1.354	0.30001	
1.355	0.298853	
1.356	0.298695	
1.357	0.300109	
1.358	0.300722	
1.359	0.300079	
1.360	0.298702	
1.361	0.298769	
1.362	0.300223	
1.363	0.300627	
1.364	0.3	
1.365	0.299886	
1.366	0.300821	
1.367	0.301573	
1.368	0.30072	
1.369	0.299781	
1.370	0.30063	
1.371	0.301841	
1.372	0.301828	
1.373	0.300946	
1.374	0.300488	
1.375	0.301368	
1.376	0.301879	
1.377	0.30091	
1.378	0.299757	
1.379	0.299764	
1.380	0.300624	
1.381	0.300686	
1.382	0.299589	
1.383	0.299039	
1.384	0.299798	
1.385	0.300175	
