Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.605	0.0209299	
0.606	0.0214042	
0.607	0.0214042	
0.608	0.0216521	
0.609	0.0216521	
0.610	0.0216302	
0.611	0.0214285	
0.612	0.0214285	
0.613	0.021926	
0.614	0.021926	
0.615	0.0218973	
0.616	0.0214943	
0.617	0.0214943	
0.618	0.0217004	
0.619	0.0217004	
0.620	0.0223387	
0.621	0.0223387	
0.622	0.022237	
0.623	0.022237	
0.624	0.0230352	
0.625	0.0231263	
0.626	0.0230861	
0.627	0.0230637	
0.628	0.0230637	
0.629	0.0226956	
0.630	0.0226956	
0.631	0.0227175	
0.632	0.0224965	
0.633	0.0224965	
0.634	0.0223626	
0.635	0.0223626	
0.636	0.0222839	
0.637	0.0222839	
0.638	0.0226326	
0.639	0.0226326	
0.640	0.0224154	
0.641	0.0224154	
0.642	0.0224314	
0.643	0.0223252	
0.644	0.0223252	
0.645	0.022278	
0.646	0.022278	
0.647	0.0221947	
0.648	0.0221947	
0.649	0.022176	
0.650	0.0220906	
0.651	0.0221954	
0.652	0.0221247	
0.653	0.0220353	
0.654	0.0220103	
0.655	0.0221479	
0.656	0.0223202	
0.657	0.0223593	
0.658	0.0223122	
0.659	0.022283	
0.660	0.0220897	
0.661	0.0221005	
0.662	0.0222665	
0.663	0.0225019	
0.664	0.0227985	
0.665	0.0227627	
0.666	0.0225552	
0.667	0.0221422	
0.668	0.0223547	
0.669	0.0225298	
0.670	0.0228631	
0.671	0.0228831	
0.672	0.0227968	
0.673	0.0227968	
0.674	0.0224779	
0.675	0.0221266	
0.676	0.0218269	
0.677	0.021749	
0.678	0.0215671	
0.679	0.0212995	
0.680	0.0213218	
0.681	0.0215523	
0.682	0.0215798	
0.683	0.0216698	
0.684	0.0214103	
0.685	0.0212452	
0.686	0.0212886	
0.687	0.0212886	
0.688	0.0218517	
0.689	0.0225299	
0.690	0.0224603	
0.691	0.0224178	
0.692	0.0219399	
0.693	0.0221213	
0.694	0.0220599	
0.695	0.0219548	
0.696	0.0215338	
0.697	0.0212273	
0.698	0.0208531	
0.699	0.0208539	
0.700	0.0210567	
0.701	0.0210365	
0.702	0.0211652	
0.703	0.0210053	
0.704	0.0210166	
0.705	0.0209007	
0.706	0.0208951	
0.707	0.0205683	
0.708	0.0206196	
0.709	0.0207049	
0.710	0.020785	
0.711	0.0208303	
0.712	0.0207499	
0.713	0.0206378	
0.714	0.020441	
0.715	0.0201145	
0.716	0.0203122	
0.717	0.0203006	
0.718	0.0203325	
0.719	0.0201666	
0.720	0.019947	
0.721	0.0197533	
0.722	0.019748	
0.723	0.0199323	
0.724	0.0196987	
0.725	0.0193442	
0.726	0.0193434	
0.727	0.0194883	
0.728	0.0195526	
0.729	0.0196375	
0.730	0.0195214	
0.731	0.0195669	
0.732	0.0193316	
0.733	0.0193927	
0.734	0.0195316	
0.735	0.0193149	
0.736	0.019031	
0.737	0.0188714	
0.738	0.0185875	
0.739	0.0186698	
0.740	0.0188455	
0.741	0.0190466	
0.742	0.0192337	
0.743	0.0192756	
0.744	0.0195355	
0.745	0.0197341	
0.746	0.0196103	
0.747	0.0193793	
0.748	0.0189532	
0.749	0.0185997	
0.750	0.0182978	
0.751	0.0185671	
0.752	0.0189918	
0.753	0.0190836	
0.754	0.0190574	
0.755	0.0189991	
0.756	0.0191076	
0.757	0.0189913	
0.758	0.0191653	
0.759	0.0191653	
0.760	0.0192093	
0.761	0.0191775	
0.762	0.0187364	
0.763	0.0186179	
0.764	0.018543	
0.765	0.0183803	
0.766	0.0184034	
0.767	0.018596	
0.768	0.0185178	
0.769	0.0182921	
0.770	0.0177415	
0.771	0.0175312	
0.772	0.0178003	
0.773	0.0178003	
0.774	0.0180946	
0.775	0.0180946	
0.776	0.0181726	
0.777	0.0180138	
0.778	0.0181098	
0.779	0.0181977	
0.780	0.0182865	
0.781	0.0184184	
0.782	0.0184629	
0.783	0.0184295	
0.784	0.0184295	
0.785	0.0180692	
0.786	0.0172935	
0.787	0.0173145	
0.788	0.0174169	
0.789	0.0176051	
0.790	0.0179606	
0.791	0.0186874	
0.792	0.0186874	
0.793	0.0193746	
0.794	0.0193746	
0.795	0.0194844	
0.796	0.0194844	
0.797	0.0195016	
0.798	0.0196812	
0.799	0.0196553	
0.800	0.0197952	
0.801	0.0197952	
0.802	0.0199228	
0.803	0.0200505	
0.804	0.0201591	
0.805	0.0201031	
0.806	0.0204641	
0.807	0.0204641	
0.808	0.0208041	
0.809	0.0208041	
0.810	0.0205875	
0.811	0.0205875	
0.812	0.020419	
0.813	0.0203228	
0.814	0.0202864	
0.815	0.0203063	
0.816	0.0203558	
0.817	0.0202517	
0.818	0.0200559	
0.819	0.020114	
0.820	0.0199247	
0.821	0.0199247	
0.822	0.0201516	
0.823	0.0201516	
0.824	0.019952	
0.825	0.0201911	
0.826	0.0201911	
0.827	0.0205853	
0.828	0.0208331	
0.829	0.0210628	
0.830	0.021212	
0.831	0.0211889	
0.832	0.0211889	
0.833	0.0211889	
0.834	0.0211828	
0.835	0.0211086	
0.836	0.0208607	
0.837	0.0207753	
0.838	0.0209783	
0.839	0.0214616	
0.840	0.0213919	
0.841	0.0211783	
0.842	0.0209039	
0.843	0.0209369	
0.844	0.0211208	
0.845	0.0216795	
0.846	0.021951	
0.847	0.0219845	
0.848	0.0217687	
0.849	0.0214145	
0.850	0.0215076	
0.851	0.0213569	
0.852	0.021655	
0.853	0.0217444	
0.854	0.0214273	
0.855	0.0214712	
0.856	0.0211549	
0.857	0.0212934	
0.858	0.0211978	
0.859	0.0213977	
0.860	0.0207518	
0.861	0.0204525	
0.862	0.0203824	
0.863	0.0207599	
0.864	0.0208153	
0.865	0.0205895	
0.866	0.0205099	
0.867	0.0205167	
0.868	0.02033	
0.869	0.0205468	
0.870	0.0204999	
0.871	0.020933	
0.872	0.0206739	
0.873	0.0204368	
0.874	0.0204434	
0.875	0.0204434	
0.876	0.0202507	
0.877	0.020466	
0.878	0.0208674	
0.879	0.0209085	
0.880	0.0208814	
0.881	0.0210961	
0.882	0.0208466	
0.883	0.0206969	
0.884	0.0209991	
0.885	0.0212302	
0.886	0.0215168	
0.887	0.0215624	
0.888	0.0213778	
0.889	0.0211726	
0.890	0.0211726	
0.891	0.0210738	
0.892	0.0205095	
0.893	0.02038	
0.894	0.0205309	
0.895	0.0207228	
0.896	0.020788	
0.897	0.0208862	
0.898	0.0209126	
0.899	0.0207229	
0.900	0.0206924	
0.901	0.0205312	
0.902	0.0208127	
0.903	0.0206429	
0.904	0.020678	
0.905	0.020635	
0.906	0.0204801	
0.907	0.020399	
0.908	0.0205566	
0.909	0.0208115	
0.910	0.0211143	
0.911	0.0212307	
0.912	0.0211618	
0.913	0.0212282	
0.914	0.020836	
0.915	0.0208756	
0.916	0.02078	
0.917	0.0209243	
0.918	0.0206351	
0.919	0.0209017	
0.920	0.0209826	
0.921	0.0211096	
0.922	0.0214802	
0.923	0.0216808	
0.924	0.0217611	
0.925	0.0216025	
0.926	0.0215523	
0.927	0.0213415	
0.928	0.0214547	
0.929	0.0216745	
0.930	0.0218551	
0.931	0.0219887	
0.932	0.021963	
0.933	0.0221079	
0.934	0.0223782	
0.935	0.0224687	
0.936	0.0224277	
0.937	0.0223506	
0.938	0.0220201	
0.939	0.0220754	
0.940	0.0224011	
0.941	0.0228289	
0.942	0.0230591	
0.943	0.0227862	
0.944	0.0224902	
0.945	0.0223894	
0.946	0.0225385	
0.947	0.0227805	
0.948	0.0228163	
0.949	0.0226832	
0.950	0.0224517	
0.951	0.0221934	
0.952	0.0221248	
0.953	0.0220728	
0.954	0.0220268	
0.955	0.0220398	
0.956	0.0220097	
0.957	0.0219801	
0.958	0.0220703	
0.959	0.0219477	
0.960	0.0219271	
0.961	0.021881	
0.962	0.0215539	
0.963	0.021329	
0.964	0.0213722	
0.965	0.0213793	
0.966	0.0213516	
0.967	0.0215067	
0.968	0.0215037	
0.969	0.0216533	
0.970	0.0215148	
0.971	0.0214069	
0.972	0.0214224	
0.973	0.0213154	
0.974	0.0212292	
0.975	0.0211234	
0.976	0.0208445	
0.977	0.0208445	
0.978	0.0208338	
0.979	0.0207847	
0.980	0.0207518	
0.981	0.0207837	
0.982	0.0207043	
0.983	0.0206125	
0.984	0.0205344	
0.985	0.0204536	
0.986	0.0205338	
0.987	0.0207677	
0.988	0.0210151	
0.989	0.0209258	
0.990	0.0206395	
0.991	0.0202896	
0.992	0.0202737	
0.993	0.0204562	
0.994	0.020681	
0.995	0.0207994	
0.996	0.0207519	
0.997	0.0206385	
0.998	0.0205468	
0.999	0.0205024	
1.000	0.0206253	
1.001	0.0207969	
1.002	0.020728	
1.003	0.0205974	
1.004	0.0203586	
1.005	0.0203696	
1.006	0.0206019	
1.007	0.0206738	
1.008	0.0207964	
1.009	0.0207383	
1.010	0.0207051	
1.011	0.0204988	
1.012	0.0204988	
1.013	0.0207861	
1.014	0.0216824	
1.015	0.0216824	
1.016	0.0215704	
1.017	0.0215704	
1.018	0.0214356	
1.019	0.0214356	
