Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.616	0.0823675	
0.617	0.0821004	
0.618	0.0823731	
0.619	0.0823968	
0.620	0.0818635	
0.621	0.0820842	
0.622	0.0814338	
0.623	0.0810569	
0.624	0.0802617	
0.625	0.0794743	
0.626	0.0793316	
0.627	0.0789856	
0.628	0.0781606	
0.629	0.0779549	
0.630	0.0779646	
0.631	0.0777883	
0.632	0.0773835	
0.633	0.0776849	
0.634	0.0771173	
0.635	0.0775176	
0.636	0.0773133	
0.637	0.0771884	
0.638	0.0770538	
0.639	0.0772827	
0.640	0.0771298	
0.641	0.077649	
0.642	0.0788929	
0.643	0.0795351	
0.644	0.0797486	
0.645	0.0797486	
0.646	0.080388	
0.647	0.0808354	
0.648	0.0809674	
0.649	0.0809253	
0.650	0.0810923	
0.651	0.0809058	
0.652	0.0805623	
0.653	0.0807225	
0.654	0.0807225	
0.655	0.0810691	
0.656	0.0811107	
0.657	0.0816644	
0.658	0.0819027	
0.659	0.0819027	
0.660	0.0812708	
0.661	0.0812708	
0.662	0.0806795	
0.663	0.0805256	
0.664	0.0800944	
0.665	0.0794851	
0.666	0.0791728	
0.667	0.0785981	
0.668	0.0783799	
0.669	0.0781173	
0.670	0.077647	
0.671	0.0771833	
0.672	0.0768135	
0.673	0.0768698	
0.674	0.0760428	
0.675	0.0762242	
0.676	0.0761279	
0.677	0.0761486	
0.678	0.0765727	
0.679	0.0767094	
0.680	0.0767602	
0.681	0.0770934	
0.682	0.0779649	
0.683	0.0780014	
0.684	0.0783075	
0.685	0.0788824	
0.686	0.0790336	
0.687	0.0795164	
0.688	0.0799995	
0.689	0.0803666	
0.690	0.0812951	
0.691	0.0818721	
0.692	0.0824689	
0.693	0.0827815	
0.694	0.0828276	
0.695	0.0825332	
0.696	0.0829591	
0.697	0.0824916	
0.698	0.0833134	
0.699	0.0831986	
0.700	0.0843542	
0.701	0.0839163	
0.702	0.0836709	
0.703	0.0834694	
0.704	0.0831112	
0.705	0.082723	
0.706	0.0821908	
0.707	0.0814493	
0.708	0.0814705	
0.709	0.0805378	
0.710	0.0802415	
0.711	0.0805408	
0.712	0.0800937	
0.713	0.0796686	
0.714	0.0791202	
0.715	0.0788941	
0.716	0.0785538	
0.717	0.0779018	
0.718	0.0780273	
0.719	0.0777911	
0.720	0.0779999	
0.721	0.0780269	
0.722	0.0782338	
0.723	0.0783991	
0.724	0.0788165	
0.725	0.0791465	
0.726	0.0794537	
0.727	0.0799778	
0.728	0.0801229	
0.729	0.0801229	
0.730	0.0805207	
0.731	0.0805648	
0.732	0.0814603	
0.733	0.0820196	
0.734	0.0821395	
0.735	0.0825031	
0.736	0.0828188	
0.737	0.0828679	
0.738	0.0824837	
0.739	0.0828279	
0.740	0.0828245	
0.741	0.0820987	
0.742	0.082264	
0.743	0.0816786	
0.744	0.0813828	
0.745	0.0813828	
0.746	0.0813773	
0.747	0.0814692	
0.748	0.0803617	
0.749	0.0803617	
0.750	0.0796324	
0.751	0.0789308	
0.752	0.0786385	
0.753	0.0786385	
0.754	0.0775717	
0.755	0.0767471	
0.756	0.0767471	
